Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11/07/2016,Mildura,8.7,17.3,4.8,1.2,8.6,NNW,48,NNW,NNW,20,28,67,48,1008.1,1006.2,0,3,11.4,16.7,Yes,No
12/07/2016,Mildura,8.9,13.6,0,3.4,7.9,W,74,NW,W,24,46,65,47,1007.4,1009.9,4,7,10.9,11.1,No,No
13/07/2016,Mildura,3.4,13.7,0,5.4,8.2,SW,37,NW,SW,13,20,86,57,1025.8,1027.6,2,6,5.3,11.7,No,No
14/07/2016,Mildura,1.5,14.2,0.8,0.4,6.6,WSW,39,NW,WSW,9,15,99,53,1034.6,1032.1,6,7,4.6,13.3,No,No
15/07/2016,Mildura,4.6,15.1,0,0.6,7.1,SW,20,WSW,SW,7,9,88,45,1035,1031.7,7,0,8,14.4,No,No
16/07/2016,Mildura,-1,14.9,0,0.6,7.9,SSE,26,NA,SE,0,13,97,52,1033.5,1029.5,0,0,4.1,14.5,No,No
17/07/2016,Mildura,0.1,19,0,2.2,8,N,28,NA,N,0,19,99,43,1028.9,1024.1,0,1,4.3,18.3,No,No
18/07/2016,Mildura,4,20.5,0,2.6,4.2,N,24,NNE,NNW,7,17,86,67,1022.5,1019.4,8,4,11.1,19.6,No,No
19/07/2016,Mildura,7.7,21.4,0,0.8,4.6,ESE,22,NA,NA,0,0,88,62,1021.5,1019.3,2,6,12.8,20.4,No,No
20/07/2016,Mildura,10.7,20.4,0.4,2,7.1,ESE,24,SE,ENE,9,15,94,56,1021,1018.9,5,4,12.2,19.9,No,No
21/07/2016,Mildura,12,21.1,0,NA,5.7,N,35,N,N,11,17,100,64,1017.2,1012.7,8,3,14.7,20.9,No,No
22/07/2016,Mildura,14.6,18.7,0,3.4,1,WNW,57,WNW,WNW,13,20,79,55,1004.4,1001.5,8,7,18.6,16.9,No,No
23/07/2016,Mildura,7.8,14.1,0,3.8,7.2,WNW,54,W,SW,17,17,78,80,1013,1014.5,4,7,9.5,11.4,No,No
24/07/2016,Mildura,3.3,14.6,0.8,0,3.5,NNW,54,N,NW,17,20,93,84,1012.9,1009,7,7,8,11.2,No,Yes
25/07/2016,Mildura,6.1,16.9,2,2,6.5,NW,50,WNW,NW,20,28,82,43,1016.8,1013.5,0,NA,8.7,15.3,Yes,No
26/07/2016,Mildura,4.8,14.5,0.6,2.6,5.2,NW,67,NW,NW,13,22,89,47,1018,1013.8,0,8,7.6,13.3,No,Yes
27/07/2016,Mildura,7.6,14.1,2.2,2.8,7,SW,37,W,WSW,17,19,91,53,1019.1,1022.8,3,7,9.3,13.5,Yes,No
28/07/2016,Mildura,4.2,13.2,0,2.4,0.6,WNW,28,N,W,7,13,85,61,1029.8,1027.6,8,8,8.9,12.9,No,No
29/07/2016,Mildura,5.4,15.6,0,1.4,5.4,WNW,26,NNW,NW,7,13,87,56,1027,1023.5,8,2,7.6,15.4,No,No
30/07/2016,Mildura,3.5,18.5,0,1.6,3.1,NNW,39,NNE,N,13,22,89,40,1022.3,1017.7,8,6,8.3,17.6,No,No
31/07/2016,Mildura,8.3,18.4,0,2,3.4,N,46,NNE,N,2,17,79,46,1017.7,1014.9,6,7,10.5,17.6,No,Yes
01/07/2016,Nhil,3.2,12.4,4.6,NA,NA,W,37,W,W,9,20,90,76,1023.1,1023.1,NA,NA,5.4,12.2,Yes,Yes
02/07/2016,Nhil,5.4,16,1.8,NA,NA,WNW,39,WNW,W,9,20,97,68,1027.6,1026.2,NA,NA,10.6,15.4,Yes,No
03/07/2016,Nhil,7.9,14.5,1,NA,NA,NW,48,NNW,NW,13,24,92,57,1025.9,1022.1,NA,NA,8.9,13.9,No,No
04/07/2016,Nhil,7.8,10.4,0,NA,NA,N,30,N,NNW,13,17,86,85,1015.3,1010.9,NA,NA,8,10,No,Yes
05/07/2016,Nhil,7.4,12.5,4.2,NA,NA,S,43,SE,SSW,13,22,95,83,1014.1,1014.9,NA,NA,7.9,10.5,Yes,No
06/07/2016,Nhil,6.4,15,0.4,NA,NA,S,43,SSW,S,17,26,96,70,1020.8,1020.8,NA,NA,7.8,14,No,No
07/07/2016,Nhil,5.6,15.7,0.2,NA,NA,S,24,SSW,SE,9,6,97,63,1023.1,1020.3,NA,NA,7.2,14.9,No,Yes
08/07/2016,Nhil,3.6,13.4,1.6,NA,NA,WSW,22,SSW,WSW,7,15,97,62,1021.9,1021.5,NA,NA,5.1,12.8,Yes,No
09/07/2016,Nhil,0.6,13.4,0,NA,NA,NE,24,NA,NE,0,9,99,70,1025.1,1022.1,NA,NA,2.1,12.2,No,No
10/07/2016,Nhil,2.1,10.3,1,NA,NA,N,46,NE,NNE,19,19,95,93,1016.5,1009.3,NA,NA,8.8,9.8,No,Yes
11/07/2016,Nhil,7.8,14.9,5.4,NA,NA,NW,65,NNW,NW,30,43,75,64,1001.9,1001.2,NA,NA,9.3,14.6,Yes,No
12/07/2016,Nhil,7.9,8.6,0.2,NA,NA,NW,80,NW,WNW,39,50,72,73,1000,1003.2,NA,NA,8.3,7.3,No,Yes
13/07/2016,Nhil,2.9,11.1,6.2,NA,NA,WSW,46,WNW,SW,19,28,90,73,1022.1,1025.5,NA,NA,4.5,10.3,Yes,No
14/07/2016,Nhil,2.5,12.5,0.2,NA,NA,WNW,39,NW,WNW,13,30,97,73,1031.8,1030.1,NA,NA,4.9,11.8,No,No
15/07/2016,Nhil,4.9,13.5,0.4,NA,NA,NW,28,NNW,WNW,13,17,93,61,1033.5,1031.7,NA,NA,7.6,12.6,No,No
16/07/2016,Nhil,-0.1,13.5,0,NA,NA,NNW,17,NNE,N,6,7,96,59,1033.2,1030,NA,NA,4,12.9,No,No
17/07/2016,Nhil,2.3,15.4,0.2,NA,NA,NNE,24,NNE,N,9,13,97,57,1028,1023.3,NA,NA,3.8,13.9,No,No
18/07/2016,Nhil,3.7,19,0,NA,NA,NW,37,NNW,NW,11,20,89,45,1020.3,1017.8,NA,NA,9.1,18.2,No,No
19/07/2016,Nhil,9.1,13,0.2,NA,NA,SSW,17,NA,E,0,7,97,89,1022.1,1021,NA,NA,10.3,12.6,No,Yes
20/07/2016,Nhil,8.7,15.8,2,NA,NA,E,28,ESE,E,7,9,95,72,1022.7,1020.3,NA,NA,9.6,15.6,Yes,Yes
21/07/2016,Nhil,9.6,17.2,1.4,NA,NA,N,44,N,N,13,20,92,79,1015.7,1010.8,NA,NA,11.1,16.5,Yes,Yes
22/07/2016,Nhil,10.9,15.4,4.6,NA,NA,W,78,NW,W,28,43,82,84,1001,997.8,NA,NA,13.4,11.7,Yes,Yes
23/07/2016,Nhil,5.4,11,7.2,NA,NA,WNW,54,W,W,19,20,80,64,1010.3,1012.3,NA,NA,6.5,9.6,Yes,No
24/07/2016,Nhil,2.7,11.8,0.2,NA,NA,NW,65,N,NW,13,35,88,83,1009.7,1005,NA,NA,4.9,8,No,Yes
25/07/2016,Nhil,4.9,12.9,5.6,NA,NA,NNW,69,NW,NW,20,50,92,69,1012.1,1006.4,NA,NA,6.5,12.4,Yes,Yes
26/07/2016,Nhil,3.7,10.2,5.2,NA,NA,NNW,48,NNW,NNW,22,20,96,77,1014.4,1010,NA,NA,5.9,9.8,Yes,Yes
27/07/2016,Nhil,5.9,12.6,3.4,NA,NA,WSW,50,WSW,SW,24,24,85,59,1017.7,1021.3,NA,NA,8,11.7,Yes,No
28/07/2016,Nhil,7.6,13.5,0,NA,NA,WNW,41,NW,W,15,24,96,72,1026.8,1025.1,NA,NA,9.3,13.1,No,No
29/07/2016,Nhil,9.1,12.7,0,NA,NA,NW,37,NW,WNW,22,22,88,82,1024.3,1021.9,NA,NA,9.6,12.6,No,No
30/07/2016,Nhil,7.3,15.1,0,NA,NA,N,39,N,N,13,15,92,67,1020.7,1014.8,NA,NA,8.1,14.5,No,Yes
31/07/2016,Nhil,7.5,16.9,4.6,NA,NA,N,26,NA,N,0,9,97,68,1017,1013.7,NA,NA,8,15.8,Yes,Yes
01/07/2016,Portland,7.1,13.4,14.8,1.2,NA,SW,52,WSW,WNW,26,26,74,74,1020.5,1020.5,8,8,10.6,13,Yes,Yes
02/07/2016,Portland,10.5,15.1,9.6,1,NA,W,50,WSW,W,30,30,74,72,1024.8,1023.8,3,4,12.8,13.7,Yes,Yes
03/07/2016,Portland,9.8,14.9,3.6,1,NA,W,43,NNW,WNW,19,20,91,84,1022.1,1019,8,8,11.2,13.3,Yes,Yes
04/07/2016,Portland,9.7,11.4,5.6,0.6,NA,NNW,35,N,NNE,20,9,78,85,1013,1009.7,5,8,9.8,10.5,Yes,Yes
05/07/2016,Portland,4.7,13,4.8,0.4,NA,SSE,30,ENE,S,2,13,95,72,1015.6,1016.2,8,8,8.8,12.6,Yes,Yes
06/07/2016,Portland,8.8,13.1,5,1.2,NA,SSE,43,S,S,19,15,86,85,1022.7,1023.2,8,8,11.2,11.5,Yes,Yes
07/07/2016,Portland,9.8,15,2,0.8,NA,E,26,NA,E,0,17,91,79,1024.4,1021.8,8,8,10.5,12.9,Yes,Yes
08/07/2016,Portland,6.6,13.9,3,0.4,NA,W,31,NNW,WNW,9,22,95,78,1020.6,1020.4,5,2,8.7,13.4,Yes,Yes
09/07/2016,Portland,5.3,13.4,4.2,1.6,NA,NW,20,NNW,E,6,7,94,74,1024.6,1022.3,NA,6,8,12.9,Yes,No
10/07/2016,Portland,7.7,11.6,0.6,1.4,NA,N,59,NNE,NNE,31,31,89,80,1013.3,1006.3,8,7,9.6,10.8,No,Yes
11/07/2016,Portland,9.5,13.7,4,0.8,NA,NNW,81,NNW,NW,43,39,70,80,993.8,994.4,6,8,10.9,13.5,Yes,Yes
12/07/2016,Portland,7.2,9.6,13.2,1.2,NA,WNW,87,W,W,54,41,70,77,990.9,996.6,8,8,8.7,6.9,Yes,Yes
13/07/2016,Portland,3.6,11.6,12.6,0.4,NA,WSW,80,WSW,WSW,35,35,76,66,1018.4,1022.4,8,7,6.7,10.6,Yes,Yes
14/07/2016,Portland,6.7,13.7,1.8,0.8,NA,W,65,W,W,35,37,69,65,1027.3,1026.9,5,5,11,12.9,Yes,Yes
15/07/2016,Portland,9,13.7,2,0.4,NA,W,37,NNW,WNW,17,22,94,74,1031.3,1030.3,4,8,9.4,12.7,Yes,No
16/07/2016,Portland,8.1,12.3,0.2,1,NA,NW,35,N,N,11,13,80,67,1032.4,1029.9,8,8,8.5,10.7,No,No
17/07/2016,Portland,3.1,12.9,0.2,2,NA,N,56,N,N,20,15,84,78,1025.5,1020.6,NA,7,7.8,10.5,No,No
18/07/2016,Portland,7.8,14.2,0.2,1.4,NA,N,44,NW,NW,24,20,65,77,1016.8,1015.4,7,8,12.3,14.1,No,No
19/07/2016,Portland,10.3,13.9,0,0.6,NA,NW,33,WNW,WNW,9,15,93,78,1021.6,1020.5,8,8,10.7,13.4,No,Yes
20/07/2016,Portland,10.3,14.7,3.2,0.4,NA,SE,17,N,ESE,6,11,94,76,1023.1,1020.9,8,8,11.2,14.2,Yes,Yes
21/07/2016,Portland,6.1,17.3,6,1.2,NA,NNW,83,N,NNW,13,22,94,74,1013.5,1008.1,8,8,10,17.1,Yes,Yes
22/07/2016,Portland,9.9,14.6,3.2,2,NA,W,78,NW,WSW,35,30,80,77,994.9,994.5,7,8,13.4,11.9,Yes,Yes
23/07/2016,Portland,6.4,10.3,15.6,3,NA,SW,83,WSW,WSW,35,35,50,70,1006.7,1009.6,1,7,8.3,8.6,Yes,Yes
24/07/2016,Portland,4.2,10.4,2.2,1.6,NA,NNW,56,N,N,17,20,91,83,1006.5,999.6,2,8,5.1,9,Yes,Yes
25/07/2016,Portland,5.1,12.2,17,1.2,NA,W,102,NNW,WNW,22,41,79,85,1007,1000.3,8,8,8.5,9.6,Yes,Yes
26/07/2016,Portland,5.9,10.8,12,1.8,NA,WSW,65,NNW,NNW,17,28,79,83,1010.1,1005.4,6,8,6.8,8.6,Yes,Yes
27/07/2016,Portland,5.7,12.1,8.2,0.4,NA,W,56,SW,W,24,35,61,67,1016.4,1019.2,6,8,9.1,10.3,Yes,No
28/07/2016,Portland,8.9,14.8,1,1.2,NA,W,54,W,WNW,30,26,79,83,1023,1021.8,8,6,11.8,13.1,No,Yes
29/07/2016,Portland,11.1,14.6,9.6,1.2,NA,W,57,W,W,28,26,77,75,1020.6,1019.8,8,8,12.5,13.7,Yes,Yes
30/07/2016,Portland,9.2,14.1,1.6,1.8,NA,N,56,N,N,11,30,90,73,1017.6,1009.8,8,8,10.2,12.9,Yes,Yes
31/07/2016,Portland,8.7,15,1.2,1.4,NA,W,41,N,NNW,11,19,85,55,1015.5,1012.8,7,5,9.2,14.6,Yes,No
01/07/2016,Watsonia,6.6,13.2,7.2,2.4,3.1,WSW,37,W,W,7,15,100,66,1019.2,1020.8,8,7,9,12.5,Yes,No
02/07/2016,Watsonia,9,15.4,1,1.2,3.7,WNW,31,NNW,WNW,13,9,89,66,1025.5,1024.4,6,7,11.5,14.7,No,No
03/07/2016,Watsonia,10.4,15.7,0.2,1.4,7.1,NW,41,N,N,13,20,76,64,1024.3,1021.1,2,4,12.4,15,No,No
04/07/2016,Watsonia,9.8,12.2,0,3,0,NE,33,NE,NNE,15,7,71,68,1017.9,1014.5,7,7,11,12,No,No
05/07/2016,Watsonia,7.3,12.3,1,1.8,0,SSW,24,NA,SW,0,4,100,100,1012.9,1010.2,8,8,8.3,11,No,Yes
06/07/2016,Watsonia,8.3,12.7,17.8,0.6,0,SW,46,SSW,SSW,20,20,99,85,1016.7,1018.1,8,8,11.8,12.5,Yes,Yes
07/07/2016,Watsonia,9.9,13.6,2.2,1,0,SSE,26,SSW,SE,13,13,100,82,1022.8,1020.4,8,8,10.3,13.4,Yes,Yes
08/07/2016,Watsonia,9,15.9,1.6,0,4.3,N,28,ENE,N,4,9,100,66,1021.3,1020.4,5,5,9.8,14.6,Yes,No
09/07/2016,Watsonia,4.6,14.7,0,1.4,7.8,E,15,NNE,S,4,4,100,66,1025.5,1023.2,2,5,7.3,14.1,No,No
10/07/2016,Watsonia,5.1,13.5,0.2,1.4,0,NE,57,E,NE,4,9,100,78,1020.1,1014,8,8,6.4,12.2,No,No
11/07/2016,Watsonia,6.3,15.3,1,2.2,4.6,NNE,65,NNE,N,20,22,72,62,1003.3,1001.6,1,7,12.7,13.8,No,No
12/07/2016,Watsonia,10.4,12.6,0,2.6,7.1,NW,89,N,NNW,28,30,68,62,997.9,998.7,5,5,10.9,9.8,No,No
13/07/2016,Watsonia,3.9,11.4,0.4,3.2,8.4,W,56,WNW,W,22,28,70,55,1015.7,1020.8,1,5,6.1,10.8,No,No
14/07/2016,Watsonia,6.1,13.1,0.8,3,4.5,NNW,39,N,NNW,17,20,73,60,1029,1027.8,3,7,8.3,11.9,No,No
15/07/2016,Watsonia,8.3,13.6,0,0.8,0.1,W,24,NNW,W,13,11,72,65,1032.2,1030.5,7,7,10.3,13.3,No,No
16/07/2016,Watsonia,6.4,15.1,0,1.2,8.1,W,13,NA,NE,0,2,97,54,1033.6,1030.4,5,1,7.3,14,No,No
17/07/2016,Watsonia,0,16.8,0,1.8,8.1,NE,39,E,NE,7,17,100,39,1028.4,1024.5,1,3,3.5,16.4,No,No
18/07/2016,Watsonia,3.5,16.9,0,4.6,5.1,NNE,50,NNE,NNW,24,17,72,73,1019.8,1017.6,7,6,14.6,15.7,No,No
19/07/2016,Watsonia,11.7,16.1,0,1.8,0.2,NNW,19,NNE,SSW,4,9,99,71,1022.1,1020.7,7,8,12.3,14.4,No,No
20/07/2016,Watsonia,9,16.4,1,0.2,6.3,SSW,15,NA,SSW,0,7,100,70,1023.3,1021,7,4,9.7,15.3,No,Yes
21/07/2016,Watsonia,5,17.4,2.8,2,4.5,NE,54,E,N,9,17,100,67,1016.6,1011.9,7,2,8,17,Yes,Yes
22/07/2016,Watsonia,8,17.4,12.4,1.4,1.8,NE,61,NNW,W,19,31,81,72,997.6,995.6,7,7,16,12.6,Yes,Yes
23/07/2016,Watsonia,6.6,11.1,2.2,3.4,5.9,W,57,W,WNW,19,20,65,66,1004.6,1008.7,3,7,7.9,9,Yes,Yes
24/07/2016,Watsonia,3.7,10.7,1.6,1.4,6.9,N,54,N,N,17,22,82,70,1010.7,1007.1,1,7,6.3,9.7,Yes,No
25/07/2016,Watsonia,6.2,13.4,0,2.6,4.7,N,65,NNW,N,19,26,78,59,1009.1,1005.3,6,7,9.1,12.7,No,Yes
26/07/2016,Watsonia,6.1,10,5,2.2,1,NNE,50,N,NNE,19,17,73,68,1013.1,1010.3,8,7,7.3,9.3,Yes,No
27/07/2016,Watsonia,7.1,12.1,0.6,2,1.9,W,41,WSW,W,15,20,100,55,1012.7,1017.4,7,6,9.3,11.7,No,No
28/07/2016,Watsonia,6.3,13,0,2,1.9,N,33,N,N,11,20,78,70,1024.2,1022.6,5,7,9.6,12.7,No,No
29/07/2016,Watsonia,9.6,13.6,0,2.2,0.5,N,44,N,NNW,24,13,80,76,1021.7,1019.8,7,7,11.2,13.5,No,Yes
30/07/2016,Watsonia,7.6,14.2,3.8,1.6,3,NNE,59,N,NNW,19,24,98,72,1021,1016.8,6,7,11.1,12.8,Yes,No
31/07/2016,Watsonia,10.3,16.3,0.8,1.4,9.1,N,56,NNW,ENE,13,9,87,55,1017,1014.6,3,2,11.7,15.8,No,Yes
01/07/2016,Dartmoor,7,13.4,17.2,1.2,NA,SW,33,NW,WNW,9,13,85,79,1021.4,1021.3,NA,NA,8.4,12.9,Yes,Yes
02/07/2016,Dartmoor,8.3,15.4,1.8,1,NA,WNW,31,NW,WNW,7,15,96,75,1025.7,1024.5,NA,NA,9.7,14.5,Yes,No
03/07/2016,Dartmoor,9.5,13.4,1,1,NA,NNW,35,NNW,NNW,11,20,95,95,1022.9,1019.9,NA,NA,11.3,12.1,No,Yes
04/07/2016,Dartmoor,8.7,11.2,2.6,0.6,NA,N,26,N,NE,13,9,83,89,1013.3,1009.3,NA,NA,9.5,10.6,Yes,Yes
05/07/2016,Dartmoor,5.2,13.4,1.8,0.4,NA,S,35,NA,S,0,11,97,86,1015.4,1016,NA,NA,6.3,10.9,Yes,Yes
06/07/2016,Dartmoor,6.3,13.2,1.4,1.2,NA,SSE,37,S,S,17,13,92,93,1022.6,1022.8,NA,NA,10.6,11.3,Yes,Yes
07/07/2016,Dartmoor,5.3,14.6,1.2,0.8,NA,ESE,20,SW,E,4,9,97,82,1024.3,1021.4,NA,NA,8.7,12.6,Yes,No
08/07/2016,Dartmoor,5.8,13.7,0.6,0.4,NA,WNW,15,NNW,NW,6,7,98,87,1021.1,1020.9,NA,NA,8.1,11.8,No,No
09/07/2016,Dartmoor,1.1,13.9,0.4,1.6,NA,E,11,E,N,2,4,98,76,1025,1022.3,NA,NA,3.4,12.8,No,Yes
10/07/2016,Dartmoor,3.4,11.7,2.2,1.4,NA,NNE,59,NNE,NNE,22,31,90,85,1014,1005.9,NA,NA,9.7,10.3,Yes,Yes
11/07/2016,Dartmoor,9.4,12.9,4.2,0.8,NA,N,70,NNW,NW,41,31,71,90,995.3,996.2,NA,NA,11.2,12.5,Yes,Yes
12/07/2016,Dartmoor,7.1,7.9,11.8,1.2,NA,WNW,69,NW,NW,24,20,86,89,993.7,998.7,NA,NA,7.2,5.8,Yes,Yes
13/07/2016,Dartmoor,3.7,11.4,16.2,0.4,NA,WSW,61,WNW,WSW,11,28,89,84,1019.6,1023.6,NA,NA,6,9.1,Yes,Yes
14/07/2016,Dartmoor,4.8,13.1,4.2,0.8,NA,WNW,41,NW,W,11,17,93,82,1028.9,1028.1,NA,NA,7.4,11.3,Yes,Yes
15/07/2016,Dartmoor,7.2,13.3,2.2,0.4,NA,NNW,26,NW,NW,11,11,98,80,1032.2,1030.7,NA,NA,9.1,12.6,Yes,No
16/07/2016,Dartmoor,3.8,13.2,0,1,NA,NNW,19,NA,NNW,0,9,96,65,1032.9,1029.7,NA,NA,5.8,12.5,No,No
17/07/2016,Dartmoor,2.6,13.1,0.4,2,NA,N,41,NNE,NNE,13,17,93,78,1026.3,1021.1,NA,NA,6.3,10.8,No,No
18/07/2016,Dartmoor,6.2,15,0,1.4,NA,NNW,41,NNW,NW,20,19,70,77,1017.8,1016.1,NA,NA,12.3,14.2,No,No
19/07/2016,Dartmoor,10.6,12.9,0,0.6,NA,NNW,19,NNW,N,7,6,98,94,1021.5,1020.4,NA,NA,11.2,12.6,No,No
20/07/2016,Dartmoor,9,17,0.6,0.4,NA,N,13,NA,NE,0,4,98,68,1023,1020.3,NA,NA,9.6,16,No,Yes
21/07/2016,Dartmoor,6.6,18.3,1.4,1.2,NA,NNW,50,N,N,9,11,92,75,1013.7,1008.4,NA,NA,11.5,17,Yes,Yes
22/07/2016,Dartmoor,11.5,15.1,4.2,2,NA,W,78,NNW,WNW,28,19,83,78,996.1,995,NA,NA,13.5,13,Yes,Yes
23/07/2016,Dartmoor,5.6,11.5,17,3,NA,W,65,W,WSW,9,19,76,67,1008.4,1010.4,NA,NA,7,9.6,Yes,No
24/07/2016,Dartmoor,3.9,9.7,0.6,1.6,NA,NNW,50,N,N,13,24,88,89,1007.1,1000.7,NA,NA,6.5,8.7,No,Yes
25/07/2016,Dartmoor,5.4,12.4,7.6,1.2,NA,NW,83,N,WNW,13,24,90,93,1008.2,1002.7,NA,NA,7.4,9,Yes,Yes
26/07/2016,Dartmoor,3,9.6,9.8,1.8,NA,N,35,NNW,N,11,22,93,82,1011.5,1006.4,NA,NA,5,9.1,Yes,Yes
27/07/2016,Dartmoor,4.9,11.6,10,0.4,NA,WSW,46,W,WSW,7,17,88,68,1017.2,1020.2,NA,NA,7.7,10.7,Yes,Yes
28/07/2016,Dartmoor,7.6,15.3,2.2,1.2,NA,WNW,41,NW,WNW,13,20,93,79,1024.2,1022.6,NA,NA,9.7,13.5,Yes,Yes
29/07/2016,Dartmoor,9.7,14.9,1.4,1.2,NA,W,30,NW,W,9,9,95,77,1021.6,1020.2,NA,NA,11.6,14.4,Yes,Yes
30/07/2016,Dartmoor,10.1,14.5,1.8,1.8,NA,N,50,N,N,13,24,91,70,1018.1,1010.8,NA,NA,10.6,13.4,Yes,Yes
31/07/2016,Dartmoor,6.8,15.6,1.8,1.4,NA,NNW,30,NNE,NNW,2,13,98,64,1015.9,1012.8,NA,NA,9,14.1,Yes,No
01/07/2016,Brisbane,10.9,22.6,0,2.4,9.6,WNW,35,S,WNW,4,15,62,32,1020.6,1017.4,0,1,17.1,21.7,No,No
02/07/2016,Brisbane,8.7,21.6,0,5.4,9.8,WSW,15,SW,WSW,6,4,51,31,1024.9,1022.7,0,0,14.2,21.2,No,No
03/07/2016,Brisbane,7.2,22.1,0,2.8,9.9,NE,13,SW,ENE,6,6,65,40,1027.5,1023.1,1,1,12.3,21.8,No,No
04/07/2016,Brisbane,8.8,22.7,0,4,8.9,NE,20,SSW,NE,4,9,73,52,1023.7,1018.8,4,1,13.7,21.5,No,Yes
05/07/2016,Brisbane,13.6,19.4,2,1.4,1,WSW,26,WSW,NE,7,6,93,86,1015.9,1011.5,7,7,16.1,18.7,Yes,Yes
06/07/2016,Brisbane,10.9,16.6,6.8,2,9.7,W,50,W,W,17,22,56,46,1016.1,1012.4,1,1,12.9,16,Yes,No
07/07/2016,Brisbane,11.2,20.2,0.2,6.6,9.7,W,39,W,WNW,17,15,58,48,1014.8,1013.3,1,0,16.1,19.6,No,No
08/07/2016,Brisbane,10.4,23.1,0,4,9.8,W,24,WSW,W,7,11,63,46,1018.6,1015.1,1,1,16.5,22.3,No,No
09/07/2016,Brisbane,10.2,23,0,3.4,9.6,SSW,17,SW,WSW,4,4,67,41,1020.9,1018.2,0,1,16.4,22.4,No,No
10/07/2016,Brisbane,10.7,23.6,0,4.2,9.4,ESE,20,SW,E,6,9,65,49,1023.8,1020.4,1,1,15.6,21.7,No,No
11/07/2016,Brisbane,11.8,21.3,0,2.6,2.1,ENE,13,SSW,NE,4,6,87,73,1022.2,1017.5,7,6,15.4,20.5,No,No
12/07/2016,Brisbane,13.5,23.5,0,0.4,2.7,W,20,SE,WSW,2,2,90,65,1018.9,1014.8,7,7,16.9,22.9,No,No
13/07/2016,Brisbane,16.8,21.1,0.2,3.2,3.1,WNW,31,W,W,11,15,48,27,1021,1020.2,7,8,17.1,19.9,No,No
14/07/2016,Brisbane,11.7,17.8,0,6,0.1,WSW,19,SW,SSW,6,4,37,46,1027.9,1025.7,8,8,14.9,17.5,No,No
15/07/2016,Brisbane,12.2,18.9,0,3.2,0,SE,24,SSW,SE,6,11,75,67,1027.7,1024.7,7,7,14,17.8,No,No
16/07/2016,Brisbane,14,18.2,0,3,0,SE,24,S,S,6,4,63,87,1028.2,1026.5,8,8,17.2,15.6,No,Yes
17/07/2016,Brisbane,14.3,23.1,12.6,1.4,3,E,24,SW,ESE,4,9,87,68,1027.5,1024.5,7,7,17.4,21.1,Yes,Yes
18/07/2016,Brisbane,15.6,23.5,6,2.4,6.8,NE,17,SW,ENE,4,9,87,60,1026.6,1023.5,5,3,18.1,23,Yes,No
19/07/2016,Brisbane,15.6,24.7,0.4,2.6,8.2,ENE,19,SW,NE,4,7,97,58,1024.6,1020.6,1,1,16.4,23.6,No,No
20/07/2016,Brisbane,14.4,25.6,0,2.4,8.9,NNE,17,SW,NNE,4,7,78,63,1022.7,1018.4,2,3,18.6,24.3,No,No
21/07/2016,Brisbane,14.8,27.1,0,3.2,8.7,NW,15,ENE,NE,2,6,79,56,1019.1,1015,7,2,20.6,25.9,No,No
22/07/2016,Brisbane,15.8,27.6,0,2.8,9.1,NNE,20,WSW,NE,4,7,96,61,1016.6,1010.9,1,1,18.1,25.7,No,No
23/07/2016,Brisbane,18,29.1,0,3.2,9.7,W,46,NW,WNW,6,17,58,36,1009.7,1007.4,1,1,26.2,28.8,No,No
24/07/2016,Brisbane,13.3,22.8,0,8,10.1,W,19,WSW,ENE,4,9,35,39,1016.9,1012.9,2,1,17.7,21.1,No,No
25/07/2016,Brisbane,12.7,23,0,4,10,W,26,WSW,WNW,7,9,43,30,1018.8,1015.1,1,3,16.9,21.4,No,No
26/07/2016,Brisbane,13.1,19.4,0,6,1.6,W,22,WNW,WNW,9,6,44,37,1019.6,1016.2,7,6,15.9,18.3,No,No
27/07/2016,Brisbane,14.4,20.3,0,3.6,1.8,WNW,28,W,W,11,11,41,36,1018.7,1016.6,7,6,16.6,20.1,No,No
28/07/2016,Brisbane,9.2,22.6,0,3.2,9.5,WSW,19,SW,E,6,6,47,38,1024.2,1021.5,0,1,15.8,21.8,No,No
29/07/2016,Brisbane,9.2,24,0,4,9.8,NW,15,SW,NNE,7,6,59,38,1024,1019.4,1,1,14.7,22.8,No,No
30/07/2016,Brisbane,8.5,23.4,0,2.4,10.2,ENE,19,SW,E,6,4,56,27,1021.4,1018.1,0,0,15.7,22.6,No,No
31/07/2016,Brisbane,8.5,24.5,0,4.2,10,NE,15,SW,NE,6,6,58,39,1021.3,1016.5,0,0,14.8,23.9,No,No
01/07/2016,Cairns,18.5,28.3,0,NA,NA,SE,39,SSE,ESE,15,26,62,48,1019.1,1016,NA,NA,24.6,27.3,No,Yes
02/07/2016,Cairns,20.3,25.9,1.8,NA,NA,SSE,43,S,SE,17,22,73,64,1019.6,1017.6,4,8,23.3,25.5,Yes,Yes
03/07/2016,Cairns,19.6,26.5,2.6,NA,NA,SE,46,S,SE,19,24,82,68,1020.3,1017.3,8,8,21.7,24.6,Yes,No
04/07/2016,Cairns,19.1,26.5,0.4,NA,NA,S,31,SE,SSW,17,4,77,65,1017.8,1014.3,3,8,22.7,25.7,No,No
